,previous_qualification,previous_qualification_grade_,mother_s_qualification,father_s_qualification,mother_s_occupation,father_s_occupation,admission_grade,educational_special_needs,gender,age_at_enrollment,international,unemployment_rate,inflation_rate,gdp,target
1204,1,113.0,1,38,194,163,112.3,0,0,20,0,8.9,1.4,3.51,Graduate
1205,1,140.0,34,34,0,0,114.0,0,0,28,0,9.4,-0.8,-3.12,Dropout
1206,3,130.0,38,38,1,9,130.0,0,0,27,0,10.8,1.4,1.74,Graduate
1207,1,120.0,37,34,90,0,121.5,0,0,22,0,7.6,2.6,0.32,Graduate
1208,19,133.1,19,37,9,10,120.0,0,0,37,0,16.2,0.3,-0.92,Enrolled
1209,3,130.0,37,38,0,5,130.0,0,0,28,0,12.7,3.7,-1.7,Dropout
1210,1,120.0,37,37,9,9,125.7,0,0,43,0,8.9,1.4,3.51,Dropout
1211,1,140.0,37,37,9,9,128.0,0,0,32,0,10.8,1.4,1.74,Dropout
1212,1,123.0,1,1,9,9,113.2,0,0,20,0,15.5,2.8,-4.06,Enrolled
1213,19,133.1,38,1,9,4,120.0,0,0,35,0,9.4,-0.8,-3.12,Graduate
1214,1,130.0,37,37,0,0,117.8,0,0,21,0,7.6,2.6,0.32,Graduate
1215,1,126.0,19,19,7,9,121.3,0,0,18,0,12.4,0.5,1.79,Enrolled
1216,1,176.0,3,38,3,7,169.7,0,0,18,0,16.2,0.3,-0.92,Graduate
1217,1,124.0,19,19,5,8,117.7,0,0,18,0,16.2,0.3,-0.92,Graduate
1218,39,120.0,19,37,7,6,121.8,0,0,22,0,12.4,0.5,1.79,Graduate
1219,1,140.0,1,1,4,10,128.3,0,0,19,0,10.8,1.4,1.74,Graduate
1220,1,143.0,19,38,9,7,132.2,0,0,18,0,13.9,-0.3,0.79,Graduate
1221,1,136.0,39,1,3,4,134.3,0,0,19,0,12.4,0.5,1.79,Dropout
1222,1,132.0,19,1,9,5,123.4,0,0,18,0,11.1,0.6,2.02,Graduate
1223,19,133.1,19,39,5,3,121.7,0,0,31,0,16.2,0.3,-0.92,Dropout
1224,19,100.0,1,19,1,5,130.0,0,0,33,0,9.4,-0.8,-3.12,Graduate
1225,1,137.0,19,38,7,7,126.5,0,0,19,0,9.4,-0.8,-3.12,Graduate
1226,1,153.0,38,38,7,7,159.7,0,0,18,0,12.7,3.7,-1.7,Graduate
1227,1,160.0,9,19,4,3,151.3,0,0,23,0,7.6,2.6,0.32,Graduate
1228,1,145.0,38,38,5,7,138.0,0,0,20,0,9.4,-0.8,-3.12,Graduate
1229,1,137.0,38,38,4,8,126.5,0,0,18,0,9.4,-0.8,-3.12,Graduate
1230,42,140.0,1,1,4,3,140.0,0,0,21,0,8.9,1.4,3.51,Enrolled
1231,1,120.0,19,38,5,6,112.3,0,0,22,0,12.7,3.7,-1.7,Graduate
1232,1,122.0,1,19,4,4,127.3,0,0,20,0,9.4,-0.8,-3.12,Graduate
1233,3,130.0,19,38,4,10,130.0,0,0,23,0,7.6,2.6,0.32,Graduate
1234,1,133.1,3,1,4,5,115.0,0,0,19,0,16.2,0.3,-0.92,Graduate
1235,1,150.0,1,37,1,1,131.5,0,0,19,0,10.8,1.4,1.74,Graduate
1236,1,133.1,19,38,7,4,125.7,0,0,26,0,10.8,1.4,1.74,Dropout
1237,1,141.0,1,37,4,3,126.8,0,0,18,0,16.2,0.3,-0.92,Graduate
1238,1,146.0,1,37,7,7,132.4,0,1,18,0,9.4,-0.8,-3.12,Dropout
1239,39,150.0,38,37,9,9,150.0,0,1,20,0,16.2,0.3,-0.92,Graduate
1240,1,133.1,3,1,4,4,95.0,0,1,19,0,15.5,2.8,-4.06,Dropout
1241,1,120.0,37,37,9,9,128.2,0,1,32,0,10.8,1.4,1.74,Dropout
1242,1,150.0,19,19,4,4,130.0,0,1,31,0,9.4,-0.8,-3.12,Dropout
1243,19,133.1,1,19,4,5,100.0,0,1,25,0,13.9,-0.3,0.79,Enrolled
1244,39,140.0,19,3,9,1,159.9,0,0,21,0,16.2,0.3,-0.92,Graduate
1245,1,140.0,37,37,4,9,100.0,0,0,31,0,12.7,3.7,-1.7,Dropout
1246,1,133.1,37,37,5,5,116.5,0,0,34,0,16.2,0.3,-0.92,Dropout
1247,1,128.0,19,19,9,9,120.0,0,0,18,0,11.1,0.6,2.02,Graduate
1248,1,117.0,19,19,9,9,117.0,0,0,19,0,12.4,0.5,1.79,Dropout
1249,42,140.0,19,37,3,6,140.0,0,0,21,0,8.9,1.4,3.51,Enrolled
1250,1,124.0,38,37,5,3,118.1,0,0,18,0,9.4,-0.8,-3.12,Dropout
1251,1,158.0,19,39,4,8,153.5,0,0,20,0,11.1,0.6,2.02,Graduate
1252,1,137.0,38,37,9,5,127.9,0,0,20,0,15.5,2.8,-4.06,Graduate
1253,1,123.0,38,38,7,8,118.8,1,0,18,0,11.1,0.6,2.02,Graduate
1254,1,126.0,38,38,7,8,126.7,0,0,19,0,7.6,2.6,0.32,Graduate
1255,1,170.0,19,19,5,1,170.0,0,0,19,0,12.7,3.7,-1.7,Enrolled
1256,1,133.1,3,1,5,5,110.0,0,0,30,0,11.1,0.6,2.02,Dropout
1257,1,115.0,19,38,5,5,115.0,0,0,19,0,11.1,0.6,2.02,Graduate
1258,1,132.0,38,37,7,7,119.0,0,0,19,0,12.7,3.7,-1.7,Graduate
1259,1,132.0,1,37,4,7,121.8,0,0,19,0,12.7,3.7,-1.7,Graduate
1260,1,143.0,19,38,9,9,133.4,0,0,19,0,12.4,0.5,1.79,Graduate
1261,1,137.0,1,1,3,3,131.4,0,0,20,0,7.6,2.6,0.32,Graduate
1262,1,130.0,19,37,9,3,135.0,0,1,25,0,13.9,-0.3,0.79,Dropout
1263,1,121.0,19,19,9,9,122.8,0,1,19,0,12.4,0.5,1.79,Dropout
1264,1,130.0,37,19,7,3,140.0,0,0,34,0,9.4,-0.8,-3.12,Graduate
1265,1,135.0,38,37,9,5,125.3,0,0,18,0,12.7,3.7,-1.7,Graduate
1266,1,137.0,1,1,4,5,126.3,0,0,18,0,9.4,-0.8,-3.12,Graduate
1267,1,100.0,38,38,9,10,100.0,0,0,20,0,11.1,0.6,2.02,Graduate
1268,1,127.0,19,37,9,7,121.3,0,0,20,0,10.8,1.4,1.74,Graduate
1269,1,140.0,38,38,191,193,135.0,0,0,23,0,8.9,1.4,3.51,Enrolled
1270,1,140.0,37,37,6,6,120.0,0,0,28,0,10.8,1.4,1.74,Dropout
1271,1,121.0,37,19,9,10,113.7,0,0,18,0,15.5,2.8,-4.06,Enrolled
1272,1,131.0,19,38,9,9,129.7,0,0,19,0,16.2,0.3,-0.92,Graduate
1273,1,151.0,38,37,9,8,132.1,0,0,34,0,7.6,2.6,0.32,Dropout
1274,1,130.0,37,37,7,8,120.3,0,0,35,0,8.9,1.4,3.51,Dropout
1275,40,120.0,37,37,9,7,120.0,0,0,32,0,12.4,0.5,1.79,Graduate
1276,1,136.0,19,19,4,7,123.1,0,0,19,0,11.1,0.6,2.02,Graduate
1277,1,125.0,1,19,9,7,119.4,0,0,18,0,11.1,0.6,2.02,Graduate
1278,1,133.1,37,37,9,9,140.0,0,0,35,0,9.4,-0.8,-3.12,Dropout
1279,1,133.1,1,12,4,5,116.5,0,1,24,0,12.4,0.5,1.79,Enrolled
1280,1,120.0,19,37,9,9,113.0,0,0,20,0,13.9,-0.3,0.79,Graduate
1281,1,143.0,19,19,4,9,133.9,0,1,18,1,16.2,0.3,-0.92,Graduate
1282,1,133.1,38,19,7,9,115.5,0,1,20,0,10.8,1.4,1.74,Graduate
1283,1,121.0,1,19,4,7,116.5,0,1,18,0,9.4,-0.8,-3.12,Dropout
1284,1,168.0,19,19,4,4,171.2,0,1,18,0,12.4,0.5,1.79,Graduate
1285,1,124.0,19,37,5,7,119.1,0,1,20,0,9.4,-0.8,-3.12,Graduate
1286,1,127.0,19,38,3,3,121.1,0,1,19,0,12.4,0.5,1.79,Dropout
1287,1,129.0,1,1,4,9,132.9,0,1,20,0,7.6,2.6,0.32,Enrolled
1288,1,137.0,19,1,9,9,132.8,0,1,19,0,10.8,1.4,1.74,Graduate
1289,1,120.0,36,37,0,0,126.7,0,1,20,0,7.6,2.6,0.32,Graduate
1290,1,110.0,19,19,9,7,105.8,0,1,22,0,11.1,0.6,2.02,Graduate
1291,1,120.0,1,19,9,8,117.2,0,1,18,0,11.1,0.6,2.02,Enrolled
1292,1,143.0,38,38,9,9,140.0,0,1,19,0,12.7,3.7,-1.7,Graduate
1293,39,120.0,1,19,9,7,120.0,0,1,22,0,13.9,-0.3,0.79,Dropout
1294,1,124.0,4,12,2,9,119.5,0,1,20,1,8.9,1.4,3.51,Graduate
1295,1,168.0,1,41,9,3,153.9,0,1,34,0,12.4,0.5,1.79,Dropout
1296,19,133.1,1,1,4,4,130.0,0,1,24,0,16.2,0.3,-0.92,Dropout
1297,1,150.0,34,34,0,0,107.0,0,1,26,0,7.6,2.6,0.32,Dropout
1298,1,140.0,37,37,9,6,132.8,0,1,35,0,12.4,0.5,1.79,Dropout
1299,1,145.0,2,37,4,9,127.5,0,1,22,0,7.6,2.6,0.32,Graduate
1300,1,118.0,38,38,5,5,123.3,0,1,26,0,9.4,-0.8,-3.12,Enrolled
1301,1,123.0,1,19,3,4,122.0,0,1,19,0,8.9,1.4,3.51,Dropout
1302,1,120.0,3,19,3,9,114.8,0,1,19,0,8.9,1.4,3.51,Dropout
1303,39,140.0,3,3,2,2,140.0,0,1,20,0,15.5,2.8,-4.06,Graduate
1304,1,126.0,3,3,1,10,111.0,0,1,21,0,11.1,0.6,2.02,Graduate
1305,1,137.0,1,19,7,7,133.2,0,0,19,0,13.9,-0.3,0.79,Graduate
1306,1,130.0,19,19,9,9,123.0,0,0,18,0,12.7,3.7,-1.7,Graduate
1307,42,150.0,1,38,8,8,150.0,0,0,23,0,8.9,1.4,3.51,Graduate
1308,1,147.0,19,38,5,7,132.3,0,0,18,0,12.7,3.7,-1.7,Graduate
1309,1,140.0,37,38,5,7,126.0,0,0,18,0,12.7,3.7,-1.7,Graduate
1310,1,132.0,38,38,9,9,119.3,0,0,19,0,10.8,1.4,1.74,Graduate
1311,42,130.0,1,19,143,172,133.8,0,0,21,0,8.9,1.4,3.51,Graduate
1312,1,130.0,37,37,9,6,126.5,0,0,18,0,15.5,2.8,-4.06,Graduate
1313,1,151.0,38,37,9,5,138.4,0,0,24,0,10.8,1.4,1.74,Graduate
1314,1,144.0,3,39,2,3,129.0,0,0,18,0,16.2,0.3,-0.92,Dropout
1315,1,127.0,19,1,5,7,118.3,0,0,18,0,13.9,-0.3,0.79,Enrolled
1316,1,131.0,19,37,9,7,129.8,0,0,20,0,12.4,0.5,1.79,Graduate
1317,1,123.0,1,19,4,9,113.6,0,0,19,0,9.4,-0.8,-3.12,Enrolled
1318,1,130.0,34,38,0,8,128.3,0,0,18,0,7.6,2.6,0.32,Dropout
1319,1,130.0,1,19,5,7,130.0,0,0,19,0,10.8,1.4,1.74,Dropout
1320,1,131.0,1,38,4,8,121.9,0,0,19,0,10.8,1.4,1.74,Graduate
1321,3,135.0,1,38,9,3,129.4,0,0,18,0,10.8,1.4,1.74,Graduate
1322,1,123.0,19,1,194,103,115.3,0,0,20,0,11.1,0.6,2.02,Enrolled
1323,1,145.0,38,38,9,9,125.5,0,0,18,0,9.4,-0.8,-3.12,Graduate
1324,1,118.0,38,38,5,5,117.8,0,0,19,0,11.1,0.6,2.02,Graduate
1325,1,125.0,3,38,2,10,118.7,0,0,18,0,13.9,-0.3,0.79,Enrolled
1326,1,152.0,37,37,9,9,139.0,0,0,18,0,7.6,2.6,0.32,Graduate
1327,1,101.0,1,37,4,9,98.9,0,0,21,0,11.1,0.6,2.02,Enrolled
1328,1,137.0,34,38,0,7,137.7,0,0,19,0,7.6,2.6,0.32,Dropout
1329,1,123.0,1,1,3,3,113.6,0,0,21,0,12.4,0.5,1.79,Graduate
1330,1,120.0,4,1,2,9,113.4,0,0,18,0,11.1,0.6,2.02,Enrolled
1331,1,131.0,19,38,9,7,128.5,0,0,18,0,12.7,3.7,-1.7,Graduate
1332,1,141.0,1,1,3,10,142.8,0,0,18,0,11.1,0.6,2.02,Graduate
1333,1,144.0,3,1,1,3,137.7,0,0,23,0,10.8,1.4,1.74,Dropout
1334,1,107.0,19,37,7,7,103.5,0,0,20,0,16.2,0.3,-0.92,Enrolled
1335,1,133.0,38,38,5,5,123.2,0,0,18,0,16.2,0.3,-0.92,Graduate
1336,1,126.0,1,19,2,10,126.0,0,0,19,0,7.6,2.6,0.32,Enrolled
1337,1,133.1,1,38,3,7,121.7,0,0,27,0,12.4,0.5,1.79,Enrolled
1338,1,147.0,37,37,9,6,142.8,0,0,19,0,11.1,0.6,2.02,Enrolled
1339,1,120.0,1,19,9,9,120.0,0,0,21,0,15.5,2.8,-4.06,Dropout
1340,1,130.0,37,38,7,8,119.3,0,0,19,0,10.8,1.4,1.74,Graduate
1341,1,120.0,37,37,6,9,121.0,0,0,21,0,13.9,-0.3,0.79,Graduate
1342,1,138.0,19,19,9,9,139.4,0,0,18,0,10.8,1.4,1.74,Graduate
1343,1,124.0,19,38,7,7,113.9,0,0,20,0,12.7,3.7,-1.7,Graduate
1344,1,133.0,37,37,9,7,124.6,0,0,18,0,9.4,-0.8,-3.12,Graduate
1345,1,122.0,1,1,4,8,123.8,0,0,18,0,12.7,3.7,-1.7,Dropout
1346,1,138.0,1,3,4,4,126.3,0,0,18,0,8.9,1.4,3.51,Graduate
1347,1,134.0,1,1,3,3,120.4,0,0,18,0,16.2,0.3,-0.92,Graduate
1348,1,128.0,1,1,7,7,120.5,0,0,19,0,12.4,0.5,1.79,Enrolled
1349,42,140.0,19,38,8,9,144.9,0,0,23,0,8.9,1.4,3.51,Enrolled
1350,19,133.1,19,19,4,9,139.9,0,0,24,0,8.9,1.4,3.51,Graduate
1351,1,142.0,1,1,3,3,133.3,0,0,19,0,10.8,1.4,1.74,Graduate
1352,1,141.0,19,19,9,9,126.0,0,0,18,0,12.7,3.7,-1.7,Graduate
1353,1,145.0,1,19,4,3,133.5,0,0,19,0,12.7,3.7,-1.7,Graduate
1354,1,145.0,38,19,4,9,127.9,0,0,19,0,10.8,1.4,1.74,Dropout
1355,1,108.0,1,38,5,8,105.9,0,0,20,0,11.1,0.6,2.02,Enrolled
1356,1,132.0,1,12,4,5,124.3,0,0,20,0,13.9,-0.3,0.79,Enrolled
1357,1,140.0,34,37,0,0,102.5,0,0,26,0,7.6,2.6,0.32,Dropout
1358,19,133.1,19,1,9,5,97.0,0,1,36,0,15.5,2.8,-4.06,Dropout
1359,1,128.0,1,1,4,10,134.7,0,1,19,0,10.8,1.4,1.74,Dropout
1360,1,120.0,19,37,9,9,113.8,0,1,27,0,15.5,2.8,-4.06,Dropout
1361,1,120.0,3,1,123,152,116.9,0,1,18,0,8.9,1.4,3.51,Dropout
1362,1,139.0,37,38,9,9,124.0,0,1,18,0,10.8,1.4,1.74,Graduate
1363,1,139.3,38,38,5,5,117.5,0,1,28,0,12.4,0.5,1.79,Dropout
1364,39,150.0,19,1,9,9,154.8,0,1,21,0,12.4,0.5,1.79,Graduate
1365,1,138.0,19,37,4,9,141.0,0,1,19,0,7.6,2.6,0.32,Graduate
1366,9,133.1,6,22,3,3,120.0,0,1,26,0,9.4,-0.8,-3.12,Dropout
1367,1,136.0,1,19,3,5,133.6,0,1,20,0,11.1,0.6,2.02,Dropout
1368,1,134.0,38,38,9,9,122.0,0,1,19,0,12.7,3.7,-1.7,Graduate
1369,1,140.0,19,19,7,3,120.0,0,1,21,0,12.7,3.7,-1.7,Dropout
1370,42,110.0,1,19,9,9,114.2,0,1,23,0,8.9,1.4,3.51,Graduate
1371,38,133.1,38,37,4,8,95.5,0,1,29,0,11.1,0.6,2.02,Graduate
1372,1,129.0,1,1,9,9,120.0,0,1,20,0,12.7,3.7,-1.7,Graduate
1373,1,116.0,1,19,5,9,111.1,0,1,18,0,15.5,2.8,-4.06,Graduate
1374,1,130.0,1,38,3,5,128.6,0,1,19,0,9.4,-0.8,-3.12,Graduate
1375,3,130.0,1,37,4,8,130.0,0,1,23,0,10.8,1.4,1.74,Dropout
1376,1,116.0,38,1,5,1,111.1,0,1,21,0,13.9,-0.3,0.79,Dropout
1377,1,136.0,1,1,9,3,122.7,0,1,18,0,15.5,2.8,-4.06,Enrolled
1378,1,147.0,37,19,7,7,134.4,0,1,18,0,10.8,1.4,1.74,Graduate
1379,1,117.0,19,37,5,5,131.0,0,1,21,0,9.4,-0.8,-3.12,Dropout
1380,1,141.0,1,1,5,9,125.0,0,1,22,0,11.1,0.6,2.02,Dropout
1381,1,133.1,3,19,2,8,106.0,0,1,21,0,8.9,1.4,3.51,Graduate
1382,1,133.1,38,19,9,9,128.0,0,1,32,0,16.2,0.3,-0.92,Dropout
1383,3,120.0,1,19,4,1,120.0,0,1,27,0,15.5,2.8,-4.06,Graduate
1384,1,148.0,19,38,9,8,134.8,0,1,18,0,7.6,2.6,0.32,Graduate
1385,1,130.0,1,1,5,3,112.0,0,1,24,0,15.5,2.8,-4.06,Graduate
1386,1,120.0,19,37,1,9,116.1,0,1,22,0,12.7,3.7,-1.7,Dropout
1387,1,120.0,2,3,3,2,120.0,0,1,22,0,10.8,1.4,1.74,Dropout
1388,1,133.0,37,37,9,5,119.7,0,1,19,0,13.9,-0.3,0.79,Graduate
1389,1,129.0,37,13,4,90,117.1,0,1,19,0,7.6,2.6,0.32,Dropout
1390,1,118.0,1,19,3,3,112.4,0,1,21,0,10.8,1.4,1.74,Enrolled
1391,1,140.0,1,1,2,7,131.0,0,0,18,0,9.4,-0.8,-3.12,Graduate
1392,1,127.0,3,19,3,10,130.9,0,0,18,0,9.4,-0.8,-3.12,Graduate
1393,1,131.0,19,19,9,9,134.9,0,0,20,0,16.2,0.3,-0.92,Dropout
1394,1,132.0,1,19,4,9,127.1,0,0,19,0,13.9,-0.3,0.79,Graduate
1395,1,113.0,38,38,191,175,110.2,0,0,19,0,8.9,1.4,3.51,Graduate
1396,1,115.0,12,1,9,3,108.7,0,0,18,0,12.4,0.5,1.79,Graduate
1397,1,133.1,1,1,3,9,138.0,0,0,20,0,16.2,0.3,-0.92,Enrolled
1398,39,150.0,12,37,3,9,147.7,0,0,22,0,12.4,0.5,1.79,Graduate
1399,19,133.1,37,38,9,9,123.0,0,0,31,0,12.4,0.5,1.79,Graduate
1400,1,141.0,19,19,9,8,142.8,0,0,19,0,16.2,0.3,-0.92,Graduate
1401,1,140.0,1,3,3,3,138.3,0,0,18,0,12.4,0.5,1.79,Enrolled
1402,1,136.0,38,38,9,7,125.2,0,0,18,0,8.9,1.4,3.51,Graduate
1403,1,140.0,12,1,1,90,141.8,0,0,21,0,7.6,2.6,0.32,Graduate
1404,1,143.0,38,1,9,7,130.6,0,0,18,0,13.9,-0.3,0.79,Graduate
1405,39,130.0,2,37,2,8,130.0,0,1,25,1,15.5,2.8,-4.06,Dropout
1406,1,133.1,1,3,5,8,100.0,0,1,21,1,11.1,0.6,2.02,Dropout
1407,1,129.0,38,37,5,5,119.0,0,0,19,0,10.8,1.4,1.74,Graduate
1408,1,132.0,38,1,9,9,124.3,0,0,19,0,10.8,1.4,1.74,Enrolled
1409,1,118.0,11,34,5,0,122.2,0,0,22,0,7.6,2.6,0.32,Dropout
1410,1,150.0,38,1,9,1,150.0,0,1,19,0,12.4,0.5,1.79,Graduate
1411,19,133.1,37,37,9,5,135.5,0,0,58,0,11.1,0.6,2.02,Dropout
1412,1,122.0,19,37,9,7,127.3,0,0,19,0,10.8,1.4,1.74,Graduate
1413,1,127.0,37,37,9,9,127.0,0,1,23,1,9.4,-0.8,-3.12,Graduate
1414,1,122.0,37,37,9,9,126.9,0,0,19,0,9.4,-0.8,-3.12,Enrolled
1415,1,131.0,19,1,4,7,127.5,0,0,18,0,13.9,-0.3,0.79,Graduate
1416,1,130.0,19,19,90,90,122.0,0,0,20,0,7.6,2.6,0.32,Graduate
1417,1,130.0,19,19,90,7,115.8,0,0,18,0,12.7,3.7,-1.7,Dropout
1418,1,130.0,3,19,5,5,121.6,0,0,18,0,8.9,1.4,3.51,Graduate
1419,1,122.0,19,19,5,7,116.4,0,0,18,0,11.1,0.6,2.02,Graduate
1420,1,114.0,38,38,9,10,120.0,0,0,24,0,11.1,0.6,2.02,Dropout
1421,1,143.0,37,37,9,5,127.3,0,0,18,0,10.8,1.4,1.74,Dropout
1422,1,127.0,1,38,5,7,123.5,0,0,19,0,9.4,-0.8,-3.12,Enrolled
1423,1,141.0,19,38,9,7,125.6,0,0,19,0,8.9,1.4,3.51,Graduate
1424,1,129.0,38,38,6,6,118.5,0,0,18,0,7.6,2.6,0.32,Graduate
1425,1,140.0,19,37,9,9,129.5,0,0,18,0,12.7,3.7,-1.7,Enrolled
1426,1,137.0,19,19,5,5,134.6,0,0,19,0,10.8,1.4,1.74,Graduate
1427,1,140.0,4,4,2,6,140.0,0,0,22,0,13.9,-0.3,0.79,Graduate
1428,1,143.0,2,37,1,1,133.2,0,0,19,0,10.8,1.4,1.74,Enrolled
1429,1,138.0,37,37,9,9,133.5,0,0,21,0,12.7,3.7,-1.7,Enrolled
1430,1,120.0,19,38,9,7,117.9,0,0,21,0,8.9,1.4,3.51,Graduate
1431,1,144.0,38,38,5,7,128.0,0,0,18,0,10.8,1.4,1.74,Graduate
1432,1,123.0,1,12,4,9,113.2,0,0,20,0,10.8,1.4,1.74,Dropout
1433,1,129.0,37,38,7,7,122.0,0,0,18,0,7.6,2.6,0.32,Enrolled
1434,1,152.0,1,38,4,8,156.9,0,0,19,0,12.7,3.7,-1.7,Graduate
1435,1,130.0,1,38,9,9,125.1,0,0,18,0,11.1,0.6,2.02,Enrolled
1436,1,133.1,41,1,3,4,100.0,0,1,26,1,11.1,0.6,2.02,Dropout
1437,1,160.0,1,3,143,152,160.0,0,0,19,1,8.9,1.4,3.51,Enrolled
1438,1,140.0,37,37,9,9,101.0,0,0,35,0,15.5,2.8,-4.06,Graduate
1439,1,133.0,1,1,9,9,121.5,0,0,19,0,12.4,0.5,1.79,Graduate
1440,1,138.0,38,37,9,6,126.8,0,1,18,0,10.8,1.4,1.74,Graduate
1441,1,142.0,19,19,7,3,132.9,0,1,19,0,7.6,2.6,0.32,Graduate
1442,1,115.0,1,1,9,9,134.3,0,1,25,0,12.4,0.5,1.79,Graduate
1443,1,125.0,1,1,4,3,120.5,0,1,18,0,11.1,0.6,2.02,Graduate
1444,1,170.0,1,4,9,5,144.1,0,1,26,0,16.2,0.3,-0.92,Dropout
1445,1,140.0,1,1,6,6,100.0,0,1,34,0,9.4,-0.8,-3.12,Graduate
1446,1,110.0,4,19,4,3,114.8,0,1,18,0,12.7,3.7,-1.7,Dropout
1447,1,114.0,3,29,3,5,111.9,0,1,18,0,9.4,-0.8,-3.12,Dropout
1448,1,138.0,1,19,4,3,125.4,0,1,18,0,8.9,1.4,3.51,Dropout
1449,39,140.0,37,37,9,4,140.0,0,1,20,0,12.4,0.5,1.79,Dropout
1450,39,140.0,1,19,4,4,140.0,0,1,25,0,16.2,0.3,-0.92,Graduate
1451,1,132.0,2,1,4,1,127.8,0,1,18,0,11.1,0.6,2.02,Dropout
1452,1,148.0,19,37,9,9,131.6,0,1,19,0,15.5,2.8,-4.06,Graduate
1453,1,132.0,1,1,4,1,119.4,0,1,20,0,10.8,1.4,1.74,Dropout
1454,1,126.0,19,37,5,7,129.9,0,1,20,0,10.8,1.4,1.74,Graduate
1455,1,121.0,3,1,2,3,114.0,0,1,20,0,7.6,2.6,0.32,Enrolled
1456,1,120.0,1,37,4,9,113.4,0,1,19,0,11.1,0.6,2.02,Dropout
1457,1,123.0,1,19,4,5,117.8,0,1,20,0,8.9,1.4,3.51,Enrolled
1458,1,122.0,1,1,3,7,114.3,0,1,18,0,11.1,0.6,2.02,Enrolled
1459,1,136.0,2,38,143,163,129.7,0,1,19,0,16.2,0.3,-0.92,Enrolled
1460,1,119.0,37,37,7,7,112.0,0,1,20,0,9.4,-0.8,-3.12,Dropout
1461,1,120.0,38,37,7,7,140.0,0,1,24,0,15.5,2.8,-4.06,Dropout
1462,39,150.0,38,38,9,8,150.0,0,1,20,0,16.2,0.3,-0.92,Graduate
1463,1,121.0,3,19,2,8,122.4,0,1,19,0,9.4,-0.8,-3.12,Enrolled
1464,1,140.0,1,19,4,4,150.0,0,1,23,0,8.9,1.4,3.51,Dropout
1465,1,135.0,19,19,4,3,135.0,0,1,20,0,7.6,2.6,0.32,Enrolled
1466,1,116.0,34,34,0,0,116.2,0,1,21,0,9.4,-0.8,-3.12,Graduate
1467,1,120.0,10,12,9,9,120.4,0,1,20,0,10.8,1.4,1.74,Dropout
1468,1,126.0,37,38,4,4,122.9,0,1,21,0,7.6,2.6,0.32,Enrolled
1469,1,170.0,1,19,9,7,155.0,0,1,18,0,11.1,0.6,2.02,Graduate
1470,1,123.0,1,1,4,3,123.4,0,1,18,0,11.1,0.6,2.02,Graduate
1471,1,120.0,3,38,3,7,124.2,0,1,18,0,13.9,-0.3,0.79,Enrolled
1472,39,130.0,3,3,7,1,130.0,0,1,20,0,15.5,2.8,-4.06,Enrolled
1473,1,130.0,19,38,4,9,126.2,0,1,18,0,16.2,0.3,-0.92,Graduate
1474,1,117.0,37,37,0,4,120.5,0,1,19,0,9.4,-0.8,-3.12,Dropout
1475,1,131.0,1,3,9,10,123.7,0,1,20,0,10.8,1.4,1.74,Enrolled
1476,1,130.0,19,38,4,7,122.5,0,1,19,0,9.4,-0.8,-3.12,Graduate
1477,1,133.0,37,37,9,5,139.2,0,1,33,0,12.7,3.7,-1.7,Dropout
1478,1,128.0,2,1,3,3,131.2,0,1,21,0,8.9,1.4,3.51,Graduate
1479,1,133.1,1,19,4,4,120.0,0,1,25,0,15.5,2.8,-4.06,Dropout
1480,1,123.0,1,1,4,9,116.7,0,1,20,0,12.4,0.5,1.79,Dropout
1481,42,150.0,1,1,9,4,150.0,0,1,22,0,8.9,1.4,3.51,Dropout
1482,19,133.1,37,37,9,1,117.5,0,0,39,0,10.8,1.4,1.74,Graduate
1483,1,140.0,3,1,2,6,137.6,0,1,21,0,8.9,1.4,3.51,Graduate
1484,1,126.0,1,1,9,9,124.3,0,0,19,0,16.2,0.3,-0.92,Graduate
1485,19,133.1,37,37,9,7,116.0,0,0,26,0,7.6,2.6,0.32,Graduate
1486,1,121.0,19,1,4,3,121.4,0,0,19,0,15.5,2.8,-4.06,Graduate
1487,42,140.0,1,3,4,2,142.8,0,0,20,0,8.9,1.4,3.51,Graduate
1488,1,133.1,1,37,4,9,96.0,0,0,25,0,15.5,2.8,-4.06,Enrolled
1489,1,131.0,19,37,8,5,125.0,0,1,24,0,16.2,0.3,-0.92,Dropout
1490,1,124.0,19,19,4,0,126.1,0,1,20,0,7.6,2.6,0.32,Graduate
1491,1,120.0,37,37,9,9,155.8,0,1,29,0,13.9,-0.3,0.79,Graduate
1492,1,133.1,1,3,9,9,116.0,0,1,20,0,16.2,0.3,-0.92,Graduate
1493,39,110.0,3,4,2,2,110.0,0,1,20,0,13.9,-0.3,0.79,Dropout
1494,19,133.1,19,1,5,8,97.2,0,1,24,0,11.1,0.6,2.02,Graduate
1495,19,133.1,1,3,2,2,100.0,0,1,24,0,16.2,0.3,-0.92,Dropout
1496,40,140.0,3,1,2,5,140.0,0,1,23,0,11.1,0.6,2.02,Graduate
1497,1,130.0,1,37,5,5,128.0,0,1,20,0,15.5,2.8,-4.06,Graduate
1498,1,110.0,1,1,4,10,115.3,0,1,19,0,15.5,2.8,-4.06,Graduate
1499,1,140.0,37,37,9,8,150.0,0,1,28,0,11.1,0.6,2.02,Enrolled
1500,39,160.0,1,38,4,4,160.0,0,1,20,0,13.9,-0.3,0.79,Graduate
